customerID,Contract,tenure,MonthlyCharges,TechSupport,OnlineSecurity,churn_probability,risk_segment
4597-NUCQV,Month-to-month,24,101.25,No,No,0.7143150798482961,High risk
9689-PTNPG,Month-to-month,2,80.25,No,No,0.7143096279872873,High risk
7613-LLQFO,Month-to-month,12,84.45,No,No,0.7140920950687816,High risk
0137-OCGAB,Month-to-month,1,80.2,No,No,0.7140614342803213,High risk
3957-LXOLK,Month-to-month,28,106.15,No,No,0.7134895982814923,High risk
7206-GZCDC,Month-to-month,1,69.25,No,No,0.7130336749065606,High risk
5382-SOYZL,Month-to-month,22,95.1,No,No,0.7126223371703152,High risk
4342-HENTK,Month-to-month,2,70.65,No,No,0.7125517855649343,High risk
5644-PDMZC,Month-to-month,2,89.5,No,No,0.7125462084346488,High risk
8087-LGYHQ,Month-to-month,9,94.05,No,No,0.7123269718829314,High risk
2506-TNFCO,Month-to-month,1,69.55,No,No,0.7122181835371669,High risk
9919-KNPOO,Month-to-month,21,94.3,No,No,0.7119134534043992,High risk
8622-ZLFKO,Month-to-month,6,90.75,No,No,0.7117321268244383,High risk
0235-KGSLC,Month-to-month,1,85.55,No,No,0.711706065619091,High risk
5348-CAGXB,Month-to-month,12,89.55,No,No,0.7113609447525368,High risk
9878-TNQGW,Month-to-month,2,80.95,No,No,0.7112439173021159,High risk
5797-APWZC,Month-to-month,1,90.6,No,No,0.7111137823570138,High risk
9696-RMYBA,Month-to-month,5,80.1,No,No,0.7110050672787266,High risk
5804-LEPIM,Month-to-month,2,70.35,No,No,0.7109498371447913,High risk
7273-TEFQD,Month-to-month,3,41.15,No,No,0.7109142282912897,High risk
7294-TMAOP,Month-to-month,1,90.55,No,No,0.7108740231543974,High risk
9603-OAIHC,Month-to-month,1,70.05,No,No,0.7108503160240741,High risk
8873-GLDMH,Month-to-month,6,73.85,No,No,0.7107579327376315,High risk
1678-FYZOW,Month-to-month,3,79.4,No,No,0.7106893416193854,High risk
2985-FMWYF,Month-to-month,23,93.5,No,No,0.709797369278387,High risk
1363-TXLSL,Month-to-month,1,70.3,No,No,0.7097908522390852,High risk
0220-EBGCE,Month-to-month,2,85.85,No,No,0.7094299209117901,High risk
5539-TMZLF,Month-to-month,1,69.75,No,No,0.7094092153105542,High risk
2276-YDAVZ,Month-to-month,3,75.1,No,No,0.7092738609260661,High risk
2868-MZAGQ,Month-to-month,1,79.25,No,No,0.7092630318623356,High risk
2254-DLXRI,Month-to-month,1,79.15,No,No,0.7090323127195286,High risk
8062-YBDOE,Month-to-month,1,69.65,No,No,0.7089279072118576,High risk
8086-OVPWV,Month-to-month,2,80.2,No,No,0.7082315125068694,High risk
0432-CAJZV,Month-to-month,3,90.7,No,No,0.708198746337058,High risk
0495-ZBNGW,Month-to-month,5,79.9,No,No,0.7081724555504028,High risk
4971-PUYQO,Month-to-month,27,94.55,No,No,0.7081368377087085,High risk
2180-DXNEG,Month-to-month,12,96.0,No,No,0.70794990271287,High risk
4112-LUEIZ,Month-to-month,10,89.5,No,No,0.7072555010799135,High risk
7508-MYBOG,Month-to-month,14,86.1,No,No,0.7070591785408522,High risk
3473-XIIIT,Month-to-month,16,100.0,No,No,0.707015440874958,High risk
5276-KQWHG,Month-to-month,2,69.6,No,No,0.7069692810235493,High risk
6734-GMPVK,Month-to-month,5,105.3,No,No,0.7067699418491127,High risk
8875-AKBYH,Month-to-month,20,84.35,No,No,0.7065937767933465,High risk
2612-RRIDN,Month-to-month,4,81.0,No,No,0.7063858255214918,High risk
3420-ZDBMA,Month-to-month,5,71.45,No,No,0.7063267429388926,High risk
7341-LXCAF,Month-to-month,4,74.65,No,No,0.7062107625894182,High risk
2495-INZWQ,Month-to-month,4,44.55,No,No,0.7051516899165718,High risk
8083-YTZES,Month-to-month,4,74.35,No,No,0.7050394837179357,High risk
6986-IXNDM,Month-to-month,14,92.9,No,No,0.7049316549043856,High risk
5889-LFOLL,Month-to-month,13,84.6,No,No,0.7048483408918168,High risk
6168-WFVVF,Month-to-month,3,70.3,No,No,0.7048464227833094,High risk
8775-ERLNB,Month-to-month,1,74.3,No,No,0.7046948361360034,High risk
9799-CAYJJ,Month-to-month,2,69.3,No,No,0.7044891822307888,High risk
9223-UCPVT,Month-to-month,1,94.4,No,No,0.704468499031925,High risk
5570-PTWEH,Month-to-month,3,75.15,No,No,0.70422765009735,High risk
2430-USGXP,Month-to-month,24,101.05,No,No,0.7040486650443212,High risk
2055-PDADH,Month-to-month,3,70.4,No,No,0.7036004098903333,High risk
0661-XEYAN,Month-to-month,1,25.8,No,No,0.7035592273100733,High risk
9734-YWGEX,Month-to-month,9,98.3,No,No,0.7035536116353328,High risk
5561-NWEVX,Month-to-month,2,79.2,No,No,0.7033897031580855,High risk
1496-GGSUK,Month-to-month,1,25.7,No,No,0.7030722853785374,High risk
6424-ELEYH,Month-to-month,3,74.75,No,No,0.7030190383145073,High risk
0947-IDHRQ,Month-to-month,7,80.3,No,No,0.7026702162075092,High risk
8519-IMDHU,Month-to-month,15,85.6,No,No,0.7023809775852965,High risk
7079-QRCBC,Month-to-month,24,98.75,No,No,0.7022567590217383,High risk
3585-ISXZP,Month-to-month,8,95.65,No,No,0.7020798587994255,High risk
0880-TKATG,Month-to-month,4,101.15,No,No,0.7017396777060034,High risk
3338-CVVEH,Month-to-month,12,94.55,No,No,0.7017257266437612,High risk
2789-HQBOU,Month-to-month,3,80.35,No,No,0.7017227248389565,High risk
2114-MGINA,Month-to-month,14,89.8,No,No,0.7015226236900334,High risk
3292-PBZEJ,Month-to-month,11,111.4,Yes,No,0.7013268593119704,High risk
8242-SOQUO,Month-to-month,5,84.7,No,No,0.7010919900651535,High risk
6892-XPFPU,Month-to-month,24,104.25,No,No,0.7010204549520892,High risk
2688-BHGOG,Month-to-month,9,79.55,No,No,0.7010109434342945,High risk
8752-STIVR,Month-to-month,4,79.0,No,No,0.700762276249371,High risk
9253-QXKBE,Month-to-month,29,94.45,No,No,0.7005651586580869,High risk
9837-BMCLM,Month-to-month,3,78.5,No,No,0.7001387622846276,High risk
1636-NTNCO,Month-to-month,4,50.95,No,No,0.6999191097957381,High risk
9850-OWRHQ,Month-to-month,3,74.1,No,No,0.6997943109735152,High risk
5995-SNNEW,Month-to-month,23,104.45,No,No,0.6993222362466228,High risk
3247-ZVOUO,Month-to-month,10,85.55,No,No,0.6991186405719994,High risk
2959-MJHIC,Month-to-month,4,80.35,No,No,0.6990790952442718,High risk
0840-DFEZH,Month-to-month,7,75.35,No,No,0.6987558223688943,High risk
5293-WXJAK,Month-to-month,11,104.05,Yes,No,0.6986343845090058,High risk
2656-FMOKZ,Month-to-month,15,74.45,No,No,0.698520157028534,High risk
9885-CSMWE,Month-to-month,1,78.45,No,No,0.6983951426295885,High risk
1567-DSCIC,Month-to-month,8,94.0,No,No,0.6983861135867512,High risk
7994-UYIVZ,Month-to-month,8,85.65,No,No,0.6983622778923916,High risk
2815-CPTUL,Month-to-month,5,70.25,No,No,0.6983063135457981,High risk
8485-GJCDN,Month-to-month,5,69.05,No,No,0.6978908374539777,High risk
6221-AVQYL,Month-to-month,2,73.25,No,No,0.6977504643752155,High risk
1342-JPNKI,Month-to-month,10,86.05,No,No,0.697698419754029,High risk
7563-BIUPC,Month-to-month,5,80.6,No,No,0.6972951873573475,High risk
3296-SILRA,Month-to-month,1,76.4,No,No,0.6968668772700368,High risk
4884-ZTHVF,Month-to-month,8,87.1,No,No,0.6966332244958853,High risk
4229-CZMLL,Month-to-month,6,74.9,No,No,0.6964562548858609,High risk
5378-IKEEG,Month-to-month,1,35.75,No,No,0.6964498642058771,High risk
1195-OIYEJ,Month-to-month,13,91.1,No,No,0.6962278737704448,High risk
2880-FPNAE,Month-to-month,2,74.2,No,No,0.6959287282038991,High risk
5652-MSDEY,Month-to-month,10,75.75,No,No,0.6956782489144655,High risk
1450-GALXR,Month-to-month,10,98.5,Yes,No,0.6956254187585633,High risk
8185-UPYBR,Month-to-month,6,75.5,No,No,0.6952497879134643,High risk
6711-FLDFB,Month-to-month,7,74.9,No,No,0.6952279686767283,High risk
1571-SAVHK,Month-to-month,12,99.95,Yes,No,0.6950891992942396,High risk
5349-IECLD,Month-to-month,2,94.95,No,No,0.6942882028609703,High risk
2674-MIAHT,Month-to-month,4,80.3,No,No,0.6942791977392081,High risk
4210-QFJMF,Month-to-month,4,79.15,No,No,0.6942161051988668,High risk
9360-OMDZZ,Month-to-month,24,94.1,No,No,0.694145527954765,High risk
7314-OXENN,Month-to-month,2,82.0,No,No,0.6940788266439253,High risk
9846-GKXAS,Month-to-month,9,90.8,No,No,0.693705638045524,High risk
2860-RANUS,Month-to-month,20,85.8,No,No,0.693533019508297,High risk
3746-EUBYR,Month-to-month,1,74.6,No,No,0.6929541709030812,High risk
6127-ISGTU,Month-to-month,16,84.95,No,No,0.6928961173693361,High risk
0968-GSIKN,Month-to-month,1,70.8,No,No,0.692611598087554,High risk
8225-BTJAU,Month-to-month,10,79.25,No,No,0.692335271561261,High risk
6941-PMGEP,Month-to-month,5,80.0,No,No,0.6922852180320446,High risk
0644-OQMDK,Month-to-month,4,70.65,No,No,0.6922426191828654,High risk
5032-MIYKT,Month-to-month,1,70.7,No,No,0.6921145427855709,High risk
4806-KEXQR,Month-to-month,4,79.9,No,No,0.6920640926974341,High risk
4395-PZMSN,Month-to-month,5,85.55,No,No,0.6918580920101374,High risk
6326-MTTXK,Month-to-month,8,100.85,No,No,0.6915393230262373,High risk
8821-XNHVZ,Month-to-month,1,80.05,No,No,0.6912648250240749,High risk
0375-HVGXO,Month-to-month,1,34.7,No,No,0.6912449238446269,High risk
5883-GTGVD,Month-to-month,19,99.95,No,No,0.6911123097604451,High risk
3629-ZNKXA,Month-to-month,17,101.8,No,No,0.6909296595577629,High risk
2665-NPTGL,Month-to-month,26,98.1,No,No,0.6906855675550451,High risk
4958-XCBDQ,Month-to-month,35,101.4,No,No,0.6902587643556999,High risk
6140-QNRQQ,Month-to-month,1,71.55,No,No,0.6900908522661158,High risk
4124-MMETB,Month-to-month,22,94.65,No,No,0.6900223327039741,High risk
9190-MFJLN,Month-to-month,19,95.9,No,No,0.6900160000117321,High risk
4285-GYRQC,Month-to-month,7,86.25,No,No,0.6899380288188397,High risk
5445-UTODQ,Month-to-month,7,81.1,No,No,0.6897670819531214,High risk
7145-FEJWU,Month-to-month,12,105.3,No,No,0.6895331114438258,High risk
2619-WFQWU,Month-to-month,1,70.15,No,No,0.6893727888128912,High risk
9985-MWVIX,Month-to-month,1,70.15,No,No,0.6893727888128912,High risk
1393-IMKZG,Month-to-month,1,95.85,Yes,No,0.6891815390122755,High risk
2272-QAGFO,Month-to-month,14,74.3,No,No,0.689093580782776,High risk
8042-JVNFH,Month-to-month,1,71.35,No,No,0.6890918010099011,High risk
9185-TQCVP,Month-to-month,14,85.15,No,No,0.6889082728702629,High risk
1219-NNDDO,Month-to-month,9,76.85,No,No,0.6886800999588226,High risk
2025-JKFWI,Month-to-month,13,99.0,Yes,No,0.6885295511201458,High risk
3066-RRJIO,Month-to-month,1,69.95,No,No,0.6883724680537031,High risk
0122-OAHPZ,Month-to-month,7,73.85,No,No,0.688348275694733,High risk
0365-BZUWY,Month-to-month,17,102.55,No,No,0.6880926985370935,High risk
3045-XETSH,Month-to-month,10,94.85,No,No,0.6878341178895466,High risk
3001-UNBTL,Month-to-month,29,103.95,No,No,0.687632987023423,High risk
7392-YYPYJ,Month-to-month,22,100.65,No,No,0.6875771145951332,High risk
1960-UYCNN,Month-to-month,10,95.25,No,No,0.687455701286429,High risk
3199-XGZCY,Month-to-month,8,75.25,No,No,0.6874008693426085,High risk
9507-EXLTT,Month-to-month,1,79.35,No,No,0.687164752707739,High risk
2645-QTLMB,Month-to-month,7,94.25,No,No,0.6871535521887411,High risk
7044-YAACC,Month-to-month,4,70.2,No,No,0.6868919086249942,High risk
9239-ZBZZV,Month-to-month,6,47.95,No,No,0.6868526873814751,High risk
9274-CNFMO,Month-to-month,4,74.95,No,No,0.6867285282780766,High risk
0011-IGKFF,Month-to-month,13,98.0,No,No,0.6866761162689773,High risk
9095-HFAFX,Month-to-month,5,81.0,No,No,0.6865590492672448,High risk
3565-UNOCC,Month-to-month,29,99.05,No,No,0.6859534542899252,High risk
6338-AVWCY,Month-to-month,3,40.15,No,No,0.6858252402854629,High risk
0875-CABNR,Month-to-month,10,84.6,No,No,0.6857713494187119,High risk
6437-UKHMV,Month-to-month,7,79.7,No,No,0.6857338174406084,High risk
2024-BASKD,Month-to-month,1,74.6,No,No,0.6857288009595479,High risk
7493-TPUWZ,Month-to-month,1,79.15,No,No,0.6855605267854676,High risk
3318-OSATS,Month-to-month,35,95.45,No,No,0.6854432090779387,High risk
3317-HRTNN,Month-to-month,5,45.7,No,No,0.6854182990870186,High risk
9617-INGJY,Month-to-month,1,70.6,No,No,0.6853296908258314,High risk
3329-WDIOK,Month-to-month,3,50.6,No,No,0.6844942092877558,High risk
3198-VELRD,Month-to-month,3,84.75,No,No,0.6836282906675512,High risk
6347-DCUIK,Month-to-month,10,74.15,No,No,0.6834913090866483,High risk
6407-UTSLV,Month-to-month,2,83.8,No,No,0.6833637459744218,High risk
9172-ANCRX,Month-to-month,10,98.7,No,Yes,0.6833560930754078,High risk
7831-QGOXH,Month-to-month,18,85.2,No,No,0.68332038655096,High risk
7908-QCBCA,Month-to-month,1,69.4,No,No,0.6832403560824928,High risk
1768-ZAIFU,Month-to-month,1,25.2,No,No,0.6831691769024145,High risk
3669-LVWZB,Month-to-month,5,51.0,No,No,0.6831380905436832,High risk
2868-SNELZ,Month-to-month,2,80.6,No,No,0.6831319933574849,High risk
2034-CGRHZ,Month-to-month,24,102.95,No,No,0.6831161742195974,High risk
5564-NEMQO,Month-to-month,1,75.3,No,No,0.6828028445101544,High risk
9685-WKZGT,Month-to-month,14,74.95,No,No,0.6825577001527985,High risk
2371-JQHZZ,Month-to-month,24,93.0,No,No,0.6820232514500133,High risk
8541-QVFKM,Month-to-month,8,73.5,No,No,0.6819102081601358,High risk
8290-YWKHZ,Month-to-month,32,93.2,No,No,0.6818203707799066,High risk
6583-KQJLK,Month-to-month,15,94.65,No,No,0.681687250555502,High risk
9391-EOYLI,Month-to-month,12,80.45,No,No,0.6816301876127209,High risk
5288-AHOUP,Month-to-month,11,78.5,No,No,0.6816018639929564,High risk
6851-WEFYX,Month-to-month,35,100.8,No,No,0.6815017925640025,High risk
0841-NULXI,Month-to-month,1,35.55,No,No,0.6809597636415171,High risk
6087-MVHJH,Month-to-month,16,88.45,No,No,0.6809461256128977,High risk
7354-OIJLX,Month-to-month,9,75.85,No,No,0.6809228669134181,High risk
2799-ARNLO,Month-to-month,5,69.35,No,No,0.680810662211823,High risk
4282-YMKNA,Month-to-month,9,74.75,No,No,0.6807238135924127,High risk
5928-QLDHB,Month-to-month,9,76.25,No,No,0.6806003761268589,High risk
3091-FYHKI,Month-to-month,1,35.45,No,No,0.6804525597589295,High risk
5244-IRFIH,Month-to-month,33,94.5,No,No,0.680370682402423,High risk
8263-JQAIK,Month-to-month,2,24.45,No,No,0.6803472160338985,High risk
1583-IHQZE,Month-to-month,12,112.95,Yes,No,0.6803456820269759,High risk
5959-BELXA,Month-to-month,32,96.15,No,No,0.679981573333641,High risk
6899-PPEEA,Month-to-month,37,96.55,No,No,0.6799502624262166,High risk
5931-FLJJF,Month-to-month,7,70.1,No,No,0.6797596376405978,High risk
6029-WTIPC,Month-to-month,37,101.1,No,No,0.6797105306134356,High risk
8107-KNCIM,Month-to-month,14,75.1,No,No,0.6795557143330754,High risk
0013-EXCHZ,Month-to-month,3,83.9,Yes,No,0.6795093764721448,High risk
6356-ELRKD,Month-to-month,1,95.6,No,Yes,0.6794856466980485,High risk
3070-DVEYC,Month-to-month,7,73.75,No,No,0.6793466406215333,High risk
3422-GALYP,Month-to-month,2,79.45,No,No,0.6791365647882643,High risk
8648-PFRMP,Month-to-month,14,46.35,No,No,0.6790955038925588,High risk
3030-YDNRM,Month-to-month,8,74.85,No,No,0.6788103291445913,High risk
9330-IJWIO,Month-to-month,13,100.35,No,Yes,0.6787665343967194,High risk
7932-WPTDS,Month-to-month,1,24.8,No,No,0.6787551962424672,High risk
2107-FBPTK,Month-to-month,30,104.1,No,No,0.6787458854969093,High risk
7638-QVMVY,Month-to-month,7,79.0,No,No,0.6785510484385522,High risk
0168-XZKBB,Month-to-month,19,86.85,No,No,0.6780132757187113,High risk
7903-CMPEY,Month-to-month,1,80.3,No,Yes,0.6778047200648243,High risk
5868-YWPDW,Month-to-month,6,84.2,No,No,0.6774667027532815,High risk
6507-ZJSUR,Month-to-month,23,90.45,No,No,0.6770560921475358,High risk
8372-JUXUI,Month-to-month,1,74.35,No,No,0.6769945024014692,High risk
4735-ASGMA,Month-to-month,26,98.35,No,No,0.6769847176449826,High risk
2135-DQWAQ,Month-to-month,5,85.3,No,No,0.67697126373984,High risk
6137-NICCO,Month-to-month,6,94.05,No,No,0.6765809442967309,High risk
0023-HGHWL,Month-to-month,1,25.1,No,No,0.6762793987743311,High risk
1254-IZEYF,Month-to-month,31,99.95,No,No,0.6762114255289693,High risk
7181-BQYBV,Month-to-month,1,102.45,No,Yes,0.6760125297268241,High risk
7495-OOKFY,Month-to-month,8,80.65,No,No,0.6759550301153643,High risk
6960-HVYXR,Month-to-month,1,76.0,No,No,0.6756429193177445,High risk
2809-ZMYOQ,Month-to-month,32,101.35,No,No,0.6754876145045638,High risk
7180-PISOG,Month-to-month,1,74.5,No,No,0.6753561128706714,High risk
1031-IIDEO,Month-to-month,1,70.85,No,No,0.6751553715855482,High risk
2929-ERCFZ,Month-to-month,8,94.2,No,No,0.6749375472103225,High risk
0345-HKJVM,Month-to-month,6,89.3,No,No,0.6748644595224601,High risk
8065-YKXKD,Month-to-month,10,74.75,No,No,0.6743269251660161,High risk
3677-IYRBF,Month-to-month,2,30.4,No,No,0.6742736774615804,High risk
2260-USTRB,Month-to-month,2,70.2,No,No,0.6740298273243116,High risk
6543-XRMYR,Month-to-month,30,99.7,No,No,0.6739162417970975,High risk
5376-DEQCP,Month-to-month,1,70.6,No,No,0.6738745323263948,High risk
7625-XCQRH,Month-to-month,11,76.5,No,No,0.6735258071334095,High risk
2739-CACDQ,Month-to-month,17,82.65,No,No,0.673353740804471,High risk
5186-SAMNZ,Month-to-month,1,69.5,No,No,0.67322899848825,High risk
0822-GAVAP,Month-to-month,2,34.7,No,No,0.6727742118772648,High risk
2485-ITVKB,Month-to-month,2,35.1,No,No,0.6727727043453512,High risk
0420-HLGXF,Month-to-month,39,99.75,No,No,0.6727268265740587,High risk
7028-DVOIQ,Month-to-month,35,99.05,No,No,0.6726235966262809,High risk
2800-VEQXM,Month-to-month,3,74.75,No,No,0.6723968392298056,High risk
6653-CBBOM,Month-to-month,1,70.3,No,No,0.6723340928680931,High risk
5919-TMRGD,Month-to-month,1,79.35,No,No,0.6723335570958172,High risk
6702-OHFWR,Month-to-month,1,43.3,No,No,0.6722981550034349,High risk
2074-GKOWZ,Month-to-month,2,89.55,No,No,0.6720894794224435,High risk
1640-PLFMP,Month-to-month,1,70.25,No,No,0.6720769904852576,High risk
3244-DCJWY,Month-to-month,1,70.25,No,No,0.6720769904852576,High risk
2026-TGDHM,Month-to-month,7,79.3,No,No,0.6716847051541314,High risk
3254-YRILK,Month-to-month,19,88.2,No,No,0.6714433657729326,High risk
4702-IOQDC,Month-to-month,1,70.1,No,No,0.6713050642055132,High risk
0328-GRPMV,Month-to-month,1,70.1,No,No,0.6713050642055132,High risk
3074-GQWYX,Month-to-month,5,75.9,No,No,0.6712526135969845,High risk
6833-JMZYP,Month-to-month,15,94.0,No,No,0.6712262922420982,High risk
0506-LVNGN,Month-to-month,5,75.55,No,No,0.6706062209641388,High risk
1628-BIZYP,Month-to-month,1,85.0,No,No,0.6705005689386023,High risk
5168-MSWXT,Month-to-month,8,94.75,No,No,0.6702238259582182,High risk
9840-DVNDC,Month-to-month,6,80.5,No,No,0.670109068679021,High risk
7409-KIUTL,Month-to-month,1,71.0,No,No,0.669964366829476,High risk
5899-MQZZL,Month-to-month,13,75.0,No,No,0.66958846209913,High risk
0620-DLSLK,Month-to-month,13,81.9,No,No,0.669556767953548,High risk
6996-KNSML,Month-to-month,1,74.9,No,No,0.6693614820048432,High risk
8714-CTZJW,Month-to-month,4,82.85,No,No,0.6688853816289975,High risk
4029-HPFVY,Month-to-month,3,70.3,No,No,0.6688807554465868,High risk
7665-TOALD,Month-to-month,1,69.6,No,No,0.6687253038456867,High risk
3440-JPSCL,Month-to-month,6,99.95,Yes,No,0.6686254648933239,High risk
0488-GSLFR,Month-to-month,1,69.5,No,No,0.6682081267578505,High risk
6712-OAWRH,Month-to-month,26,91.25,No,No,0.6680076483960782,High risk
5429-LWCMV,Month-to-month,12,89.15,No,No,0.6679024872687858,High risk
9961-JBNMK,Month-to-month,21,96.8,No,No,0.6678130604136306,High risk
8224-DWCKX,Month-to-month,12,73.3,No,No,0.667752657396276,High risk
3721-CNEYS,Month-to-month,2,70.95,No,No,0.6676642951051222,High risk
0684-AOSIH,Month-to-month,1,95.0,No,Yes,0.6675464520581741,High risk
0480-BIXDE,Month-to-month,19,96.8,No,No,0.6672849133102962,High risk
9237-HQITU,Month-to-month,2,70.7,No,No,0.6672026232775974,High risk
5159-YFPKQ,Month-to-month,2,75.8,No,No,0.6670432470910421,High risk
9728-FTTVZ,Month-to-month,1,69.2,No,No,0.6666541621447265,High risk
7660-HDPJV,Month-to-month,1,69.2,No,No,0.6666541621447265,High risk
6100-QQHEB,Month-to-month,17,92.55,No,No,0.6665719502743028,High risk
4143-OOBWZ,Month-to-month,5,81.3,No,No,0.6663022247173361,High risk
7465-ZZRVX,Month-to-month,1,70.35,No,No,0.6661031085550013,High risk
8313-NDOIA,Month-to-month,24,104.15,No,No,0.6660995678860416,High risk
8676-TRMJS,Month-to-month,3,75.0,No,No,0.6660879095888601,High risk
2446-PLQVO,Month-to-month,1,70.3,No,No,0.6658435469868441,High risk
8132-YPVBX,Month-to-month,6,85.95,No,No,0.6654367827385891,High risk
7594-RQHXR,Month-to-month,1,79.6,No,No,0.6651460545682432,High risk
7511-YMXVQ,Month-to-month,9,45.4,No,No,0.6650221903886282,High risk
1465-VINDH,Month-to-month,10,102.1,No,No,0.6646751730311086,High risk
3992-YWPKO,Month-to-month,6,109.9,Yes,No,0.6646060328729301,High risk
3494-JCHRQ,Month-to-month,1,70.05,No,No,0.6645442344038445,High risk
5405-ZMYXQ,Month-to-month,8,74.6,No,No,0.6645400674537932,High risk
4983-CCWMC,Month-to-month,3,69.6,No,No,0.664515331126205,High risk
7218-HKQFK,Month-to-month,2,94.2,Yes,No,0.6643852332733967,High risk
8861-HGGKB,Month-to-month,10,86.45,No,No,0.6643260520140412,High risk
1977-STDKI,Month-to-month,1,73.0,No,No,0.6642147226680594,High risk
8835-VSDSE,Month-to-month,2,70.7,No,No,0.6641474578908398,High risk
5271-DBYSJ,Month-to-month,11,79.15,No,No,0.6641168275583192,High risk
6331-EWIEB,Month-to-month,20,85.25,No,No,0.6639334596365619,High risk
